資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,愛媛,白石,0022,負傷,0,2,14040,対象外,0000,205,夜－夜,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,01,22,18,9,交差点内,規制なし,5,2,車両相互,35～44歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,50,大破,大破,装備あり 作動,装備あり 作動,その他,その他,負傷,負傷,日,その他,33.952184,133.254689,2020-01-26,00:30,blue
本票,愛媛,白石,0023,負傷,0,1,37000,対象外,0000,205,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,5,4,車両相互,65～74歳,75歳以上,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,指定の速度規制なし等,15,43,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.955992,133.280672,2020-01-20,11:38,blue
本票,愛媛,白石,0024,負傷,0,1,25050,対象外,0000,205,夜－夜,雨,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,3,車両相互,45～54歳,75歳以上,二輪車－自動二輪－小型二輪－251～400cc,軽車両－自転車,自家用,対象外当事者,対象外当事者,対象外当事者,40㎞／ｈ以下,対象外当事者,10,30,小破,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,損傷なし,負傷,月,その他,33.971854,133.311108,2020-01-27,22:35,blue
本票,愛媛,白石,0025,負傷,0,1,37000,対象外,0000,205,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,4,3,車両相互,45～54歳,65～74歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,指定の速度規制なし等,50,80,中破,中破,装備あり 作動,装備あり 作動,その他,その他,負傷,損傷なし,火,その他,33.956305,133.273796,2020-01-21,16:03,blue
本票,愛媛,白石,0026,負傷,0,1,37000,対象外,0000,205,夜－夜,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,3,人対車両,35～44歳,35～44歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.968255,133.296867,2020-01-21,18:32,blue
本票,愛媛,白石,0027,負傷,0,1,00110,上,0000,205,昼－昼,雨,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,45～54歳,貨物車－中型車,貨物車－軽自動車,事業用,自家用,貨物車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,33.939288,133.329054,2020-01-27,13:29,blue
本票,愛媛,白石,0028,負傷,0,1,99000,対象外,0000,205,夜－夜,雨,非市街地,舗装－湿潤,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,人対車両,55～64歳,35～44歳,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,50,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.954260,133.268536,2020-01-27,20:15,blue
本票,愛媛,白石,0029,負傷,0,1,37000,対象外,0000,205,昼－昼,晴,非市街地,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,65～74歳,35～44歳,乗用車－普通車,乗用車－普通車,事業用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.962926,133.292303,2020-01-22,09:15,blue
本票,愛媛,白石,0030,負傷,0,3,25220,対象外,0000,205,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,中破,中破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.945615,133.284976,2020-01-29,14:45,blue
本票,愛媛,白石,0031,負傷,0,1,37000,対象外,0000,205,夜－夜,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,9,その他,規制なし,5,4,車両単独,75歳以上,不明,軽車両－自転車,相手なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,41,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,日,前日,33.977343,133.298049,2020-01-12,18:52,blue
本票,愛媛,白石,0284,負傷,0,1,37000,対象外,0000,205,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,3,車両相互,55～64歳,45～54歳,乗用車－普通車,乗用車－普通車,事業用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,40,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.958476,133.266403,2019-12-25,12:37,blue
本票,愛媛,西,0001,負傷,0,1,14040,対象外,0000,206,昼－昼,曇,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,55～64歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,80,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.918622,133.177763,2019-12-27,16:06,blue
本票,愛媛,西,0002,負傷,0,1,14040,対象外,0000,206,夜－暮,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,55～64歳,45～54歳,乗用車－普通車,貨物車－普通車,自家用,事業用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,33.921114,133.165933,2019-12-26,18:05,blue
本票,愛媛,西,0003,負傷,0,1,37000,対象外,0000,206,夜－明,晴,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,14,9,交差点内,規制なし,5,3,車両相互,55～64歳,0～24歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,54,44,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.920315,133.188255,2019-12-23,07:05,blue
本票,愛媛,西,0004,負傷,0,2,37000,対象外,0000,206,昼－昼,雨,市街地－人口集中,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,5,3,車両相互,45～54歳,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,30㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,33.912354,133.184852,2019-12-26,15:20,blue
本票,愛媛,西,0005,負傷,0,2,37000,対象外,0000,206,昼－昼,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,4,車両相互,25～34歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,26,80,中破,中破,その他,装備あり 作動,その他,その他,負傷,負傷,木,その他,33.924768,133.169316,2020-01-09,08:20,blue
本票,愛媛,西,0006,負傷,0,1,00110,下,0000,206,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,65～74歳,65～74歳,乗用車－軽自動車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,50㎞／ｈ以下,25,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.899813,133.180738,2020-01-04,12:54,blue
本票,愛媛,西,0007,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,00,23,11,9,交差点内,規制なし,5,4,人対車両,25～34歳,65～74歳,貨物車－準中型車,歩行者,自家用,対象外当事者,貨物車,対象外当事者,指定の速度規制なし等,対象外当事者,30,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.912298,133.190956,2019-12-26,09:02,blue
本票,愛媛,西,0008,負傷,0,1,99000,対象外,0000,206,昼－昼,晴,市街地－その他,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,人対車両,55～64歳,45～54歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,30,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,当日,33.896393,133.125744,2020-01-13,09:39,blue
本票,愛媛,西,0009,負傷,0,2,00110,下,1954,206,夜－夜,曇,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,4,車両相互,65～74歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,65,15,中破,中破,その他,装備あり 作動,その他,その他,負傷,損傷なし,木,その他,33.896692,133.120158,2020-01-16,18:40,blue
本票,愛媛,西,0010,負傷,0,1,99000,対象外,0000,206,夜－夜,曇,非市街地,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,人対車両,45～54歳,25～34歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,00,損壊なし,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.920078,133.230579,2020-01-15,20:00,blue
本票,愛媛,西,0011,負傷,0,1,14040,対象外,0000,206,昼－昼,曇,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,22,09,22,17,3,交差点内,規制なし,4,2,車両相互,0～24歳,0～24歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,50㎞／ｈ以下,50,10,中破,中破,装備あり 作動,装備あり 作動,その他,その他,損傷なし,負傷,日,その他,33.909231,133.140959,2019-12-22,08:10,blue
本票,愛媛,西,0012,負傷,0,1,14040,対象外,0000,206,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,22,14,9,交差点内,規制なし,4,2,車両相互,0～24歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,40,中破,大破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.915162,133.169462,2019-10-07,21:03,blue
本票,愛媛,東,0001,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,11,9,交差点内,規制なし,5,3,車両相互,45～54歳,75歳以上,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,60㎞／ｈ以下,80,50,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,33.925551,133.073972,2019-12-28,14:20,blue
本票,愛媛,東,0002,負傷,0,1,37000,対象外,0000,206,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,14,9,交差点内,規制なし,5,4,車両相互,35～44歳,35～44歳,貨物車－軽自動車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,60㎞／ｈ以下,指定の速度規制なし等,50,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.926710,133.061041,2020-01-04,13:59,blue
本票,愛媛,東,0003,負傷,0,1,01960,上,0000,206,夜－夜,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,4,1,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.934653,133.089178,2020-01-08,18:35,blue
本票,愛媛,東,0004,負傷,0,1,01960,下,0657,206,夜－夜,曇,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,火,その他,33.914572,133.106683,2019-12-17,18:02,blue
本票,愛媛,東,0005,負傷,0,2,14600,対象外,0000,206,夜－夜,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,8,単路（交差点付近を含む）,規制なし,4,2,車両相互,65～74歳,55～64歳,貨物車－準中型車,貨物車－軽自動車,自家用,自家用,貨物車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,中破,その他,その他,その他,その他,損傷なし,負傷,木,その他,33.882416,133.043871,2020-01-09,18:23,blue
