資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,大阪,せたな,0113,負傷,0,1,30990,対象外,0000,142,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,65～74歳,65～74歳,貨物車－軽自動車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,前-右前,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.533228,135.497533,2020-02-29,11:20,blue
本票,大阪,せたな,0114,負傷,0,1,30990,対象外,0000,144,昼－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,ゾーン30,中央線－ペイント,区分なし,車両相互,0～24歳,0～24歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-無,左-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.527771,135.453119,2020-02-13,17:17,blue
本票,大阪,せたな,0115,負傷,0,1,10240,対象外,0000,142,昼－暮,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－下り,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－路側帯,車両相互,25～34歳,55～64歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,指定の速度規制なし等,指定の速度規制なし等,後-無,前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,34.541897,135.489791,2020-02-29,17:51,blue
本票,大阪,せたな,0116,負傷,0,1,00260,上,0201,144,夜－夜,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－防護柵等,人対車両,45～54歳,55～64歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,右-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,34.533927,135.452652,2020-02-28,20:35,blue
本票,大阪,せたな,0117,負傷,0,1,30990,対象外,0000,142,夜－暮,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,75歳以上,55～64歳,乗用車－普通車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,左前-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.532909,135.497952,2020-02-08,17:38,blue
本票,大阪,せたな,0118,負傷,0,2,30990,対象外,0000,142,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,当日,34.539724,135.507309,2020-02-23,19:03,blue
本票,大阪,せたな,0119,負傷,0,1,00260,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－路側帯,車両相互,35～44歳,25～34歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,60㎞／ｈ以下,対象外当事者,左前-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.533805,135.452781,2020-03-03,08:48,blue
本票,大阪,せたな,0120,負傷,0,2,30990,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,45～54歳,0～24歳,貨物車－大型車,軽車両－駆動補助機付自転車,事業用,対象外当事者,貨物車,対象外当事者,40㎞／ｈ以下,対象外当事者,右-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.533644,135.487796,2020-02-03,16:15,blue
本票,大阪,せたな,0121,負傷,0,1,30990,対象外,0000,142,夜－夜,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.520387,135.522101,2019-12-30,19:49,blue
本票,大阪,せたな,0122,負傷,0,1,20240,対象外,0019,144,夜－暮,雨,市街地－人口集中,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,0～24歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,50㎞／ｈ以下,無-無,無-無,損壊なし,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.544213,135.445013,2019-12-26,17:34,blue
本票,大阪,せたな,0123,負傷,0,1,30990,対象外,0000,144,夜－夜,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,右前-無,左-無,小破,小破,その他,その他,その他,その他,損傷なし,損傷なし,水,当日,34.524028,135.457581,2020-01-01,18:00,blue
本票,大阪,せたな,0124,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,0～24歳,65～74歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,右前-右,前-右,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.538046,135.493544,2020-03-03,13:05,blue
本票,大阪,せたな,0125,負傷,0,1,20230,対象外,0000,142,夜－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,55～64歳,25～34歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,右前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.546212,135.501319,2020-02-27,18:36,blue
本票,大阪,せたな,0126,負傷,0,1,30990,対象外,0000,144,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,35～44歳,25～34歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,後-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,34.522715,135.458630,2020-03-04,16:15,blue
本票,大阪,せたな,0127,負傷,0,1,20230,対象外,0000,142,夜－夜,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,35～44歳,25～34歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,無-無,無-無,損壊なし,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.539460,135.501145,2020-02-27,19:50,blue
本票,大阪,せたな,0128,負傷,0,1,99000,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,車両相互,25～34歳,55～64歳,貨物車－普通車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,後-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,34.537490,135.452840,2020-02-27,15:07,blue
本票,大阪,せたな,0129,負傷,0,1,10090,対象外,0000,144,昼－昼,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m未満,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,45～54歳,乗用車－普通車,貨物車－軽自動車,自家用,事業用,乗用車,貨物車,60㎞／ｈ以下,60㎞／ｈ以下,左前-無,右後-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,火,その他,34.549595,135.443480,2020-02-25,08:56,blue
本票,大阪,せたな,0130,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,前-右前,後-右後,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,34.527774,135.488540,2020-03-09,13:05,blue
本票,大阪,せたな,0131,負傷,0,1,03100,対象外,0000,142,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,35～44歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,左前-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,34.544652,135.511121,2020-03-08,16:06,blue
